Date,Stoxx_Return,EURUSD_Return,VIX_Change
2011-01-03,0.011538806759928688,0.010085231523764948,0.09000015258789062
2011-01-04,0.0016693457308298854,-8.013972512788126e-05,-0.23000144958496094
2011-01-05,-0.0036671267635617344,-0.002677577490749039,-0.3599987030029297
2011-01-06,0.000878693967320876,-0.012327945783849548,0.37999916076660156
2011-01-07,-0.009865201574424387,-0.01344723017266558,-0.26000022888183594
2011-01-10,-0.016868198054838413,-0.00653780914788149,0.40000152587890625
2011-01-11,0.01293798222303022,0.005419439149108474,-0.6500015258789062
2011-01-12,0.02950368550540139,0.0014671112748181336,-0.6499996185302734
2011-01-13,0.012681005033988946,0.011119700690889855,0.14999961853027344
2011-01-14,0.0016393717165255062,0.017132238910081865,-0.9299993515014648
2011-01-17,-0.0033454389323219758,0.002020436836441597,0.0
2011-01-18,0.012021533408153262,-0.007199819674862384,0.4099998474121094
2011-01-19,-0.007421224242163071,0.007090322324742715,1.4399995803833008
2011-01-20,0.001251782669285717,0.0055287796657532695,0.6800003051757812
2011-01-21,0.01473657277399365,0.001185174524791499,0.4799995422363281
2011-01-24,0.0028614132797650793,0.011249812795212755,-0.8199996948242188
2011-01-25,-0.007143202512983282,0.0018009807712742187,-0.05999946594238281
2011-01-26,0.0033809140304383867,0.003079386397857986,-0.9500007629394531
2011-01-27,0.007402829888416562,0.0017548570832788268,-0.48999977111816406
2011-01-28,-0.011914078831842145,0.0009468862051460469,3.8900012969970703
2011-01-31,-0.00016925457574124003,-0.010953162266290839,-0.5100002288818359
2011-02-01,0.0180050236120346,0.010395098955229054,-1.9000015258789062
2011-02-02,0.0019588508962484763,0.008463832043246855,-0.3299999237060547
2011-02-03,-0.005712470945141934,-0.0008705001139088786,-0.6099987030029297
2011-02-04,0.002570514739484331,-0.013992331130355029,-0.7600002288818359
2011-02-07,0.009320086568107122,-0.003638172736252221,0.35000038146972656
2011-02-08,0.003734541866423635,0.0012504930841761297,-0.4700002670288086
2011-02-09,-0.003575968056696799,0.0025754822856987047,0.05999946594238281
2011-02-10,-0.0019594095952846224,0.0069016901503817785,0.2200002670288086
2011-02-11,-0.0004328992103321827,-0.00867801383613409,-0.40000057220458984
2011-02-14,-0.001980655191954672,-0.006755141903378226,0.26000022888183594
2011-02-15,0.0040021728854566785,-0.002143377870344798,0.4200010299682617
2011-02-16,0.010381249494471945,0.001295810193076008,0.34999847412109375
2011-02-17,0.0008557105523177011,0.005688039706063686,-0.12999916076660156
2011-02-18,0.001129031075919107,0.003733551390929346,-0.15999984741210938
2011-02-21,-0.01814208347763202,0.006417922695872269,0.0
2011-02-22,-0.009630389968995567,-0.002271270625876398,4.369998931884766
2011-02-23,-0.009522967793042736,-0.0006289661613765318,1.3299999237060547
2011-02-24,-0.001959457181779034,0.006606688237652092,-0.8099994659423828
2011-02-25,0.012169737564939886,0.00406309405742733,-2.1000003814697266
2011-02-28,0.009403644925565002,-0.006194147522996518,-0.8699989318847656
2011-03-01,-0.009896839287752979,0.006344026953369886,2.6599998474121094
2011-03-02,-0.008202398892129037,-0.003594431826199118,-0.3099994659423828
2011-03-03,0.0035284376213204904,0.006877817698402788,-2.1000003814697266
2011-03-04,-0.006755957302113091,0.006658382696715925,0.45999908447265625
2011-03-07,-0.006022016349387371,0.0022804453286227044,1.6000003814697266
2011-03-08,0.004775842551770992,-0.0019130458788482185,-0.8400001525878906
2011-03-09,-0.0035002867932535375,-0.004725278871785976,0.39999961853027344
2011-03-10,-0.00864707831196776,0.0003058724333542262,1.6599998474121094
2011-03-11,-0.008897695920895843,-0.007259462146398166,-1.7999992370605469
2011-03-14,-0.011002683748653652,0.00965660481693531,1.0499992370605469
2011-03-15,-0.02381049598095164,0.004127585226618935,3.190000534057617
2011-03-16,-0.02261330437528386,-0.0004195134410862611,5.079999923706055
2011-03-17,0.023856742554120958,-0.007247911631323101,-3.029998779296875
2011-03-18,0.0023150843871042603,0.010664998089280786,-1.9300003051757812
2011-03-21,0.024421580008831656,0.009806002837151162,-3.8299999237060547
2011-03-22,-0.002104305916139415,0.0032842324873181283,-0.40000152587890625
2011-03-23,0.004007279432012734,-0.003442941303724467,-1.039999008178711
2011-03-24,0.015194192065844936,-0.004386929190794642,-1.1700000762939453
2011-03-25,0.0005327030952575473,0.004676775171681857,-0.09000015258789062
2011-03-28,0.0011781321762160957,-0.010295097356388005,1.5300006866455078
2011-03-29,-0.0013140286377498755,0.003829629873271845,-1.2800006866455078
2011-03-30,0.008763525871351874,0.0022296262755538976,-0.4500007629394531
2011-03-31,-0.008694211292007092,0.0007200977386532248,0.030000686645507812
2011-04-01,0.017867268770243916,0.0026477725534252983,-0.3400001525878906
2011-04-04,-0.002389478680171253,0.004565649513676329,0.10000038146972656
2011-04-05,-0.0016510118301452659,-0.0002275508704009388,-0.25
2011-04-06,0.006953676025048816,-7.100532389037184e-05,-0.35000038146972656
2011-04-07,-0.00262160240476228,0.00817105466574164,0.21000099182128906
2011-04-08,0.007075629069745126,-0.0023168654683762835,0.7600002288818359
2011-04-11,-0.0033772135791683144,0.011193639842106196,-1.2800006866455078
2011-04-12,-0.014203685525464804,-0.0016747813358569674,0.5
2011-04-13,0.006019070798140014,0.0026636854570667445,-0.1700000762939453
2011-04-14,-0.010935670743263404,-0.002368557922658665,-0.6499996185302734
2011-04-15,0.0004558621589307865,-0.00069278252348981,-0.9500007629394531
2011-04-18,-0.02435384344272018,-0.0013259797200186885,1.6399993896484375
2011-04-19,0.0033884417676990353,-0.013114464478501953,-1.1299991607666016
2011-04-20,0.02233328614459862,0.008014980338012956,-0.7600002288818359
2011-04-21,0.0050900132933016096,0.01227881908696049,-0.38000011444091797
2011-04-26,0.0064911821941890935,0.004475728374629728,0.9300003051757812
2011-04-27,0.0075219193806275175,0.007476133137329866,-0.26999950408935547
2011-04-28,0.009316255567611176,0.006266704509457766,-0.7300004959106445
2011-04-29,0.0019698075489575917,0.004334524189566258,0.13000011444091797
2011-05-02,-0.000783763361353218,-0.0033730045438911116,1.239999771118164
2011-05-03,-0.002824962130042241,0.002016018885259818,0.7100009918212891
2011-05-04,-0.016121195837422442,0.0006377903359364723,0.37999916076660156
2011-05-05,-0.008631371162854062,-0.00023724083126874795,1.1200008392333984
2011-05-06,0.009007176710178921,-0.019242289049123396,0.1999988555908203
2011-05-09,-0.017101832662840155,-0.013161677946325168,-1.239999771118164
2011-05-10,0.012617185232788986,0.001610196956148835,-1.25
2011-05-11,0.0011602207833611988,0.0024354184976875803,1.0400009155273438
2011-05-12,-0.008625484175369569,-0.013884142799108545,-0.9200000762939453
2011-05-13,-0.0076961144978962,0.0018936243478451242,1.039999008178711
2011-05-16,-0.004591321292796491,-0.011234190211367068,1.1700000762939453
2011-05-17,-0.01100539695230729,0.005691542672767502,-0.6900005340576172
2011-05-18,0.00621138074301486,0.00783367992330497,-1.3199996948242188
2011-05-19,0.008126128563924695,-0.000969363987614047,-0.7099990844726562
2011-05-20,-0.012668690220135392,0.004280529157597801,1.9099998474121094
2011-05-23,-0.020925154034653115,-0.014698206921176293,0.8400001525878906
2011-05-24,0.0025087177789917536,-0.004898767178243002,-0.4500007629394531
2011-05-25,0.005558217612303018,0.004441176827781446,-0.75
2011-05-26,-0.006042238465867378,-0.0010000760118645813,-0.9799995422363281
2011-05-27,0.006993247246723344,0.00356208443088879,-0.1100006103515625
2011-06-01,0.002929704920099585,0.02071852419088227,2.3199996948242188
2011-06-03,-0.01363311214421914,0.0040270917349849444,-0.34999847412109375
2011-06-06,-0.008526027435631134,0.011665463960920164,0.5399990081787109
2011-06-07,0.003316031582463852,-0.004914457800257899,-0.4200000762939453
2011-06-08,-0.008087922654982926,0.007063945406510452,0.720001220703125
2011-06-09,0.009469291381332123,-0.00572400501610415,-1.0200004577636719
2011-06-10,-0.016406806114324546,-0.005907908920594673,1.0900001525878906
2011-06-14,0.017346462143702945,-0.006804751853508373,-0.6000003814697266
2011-06-15,-0.01742481579718813,0.002297544878238744,3.059999465942383
2011-06-16,-0.00032212440508883056,-0.01855007996079716,1.4099998474121094
2011-06-17,0.01446557862493325,0.0012069724492713707,-0.8799991607666016
2011-06-20,-0.007981642126162924,0.006056887593958837,-1.8600006103515625
2011-06-21,0.019643298342044258,0.0028221148052791634,-1.1299991607666016
2011-06-22,-0.002469645465942971,0.003926178098914601,-0.3400001525878906
2011-06-23,-0.022972576488999974,-0.004680786833055173,0.7700004577636719
2011-06-24,-0.005485533502306517,-0.003096585777458083,1.8099994659423828
2011-06-27,0.002964066591851111,-0.006915550636820811,-0.5400009155273438
2011-06-28,0.009750639429169539,0.010265083247285478,-1.3899993896484375
2011-06-29,0.018927557918257953,0.002871653858797396,-1.8999996185302734
2011-06-30,0.01640647969443987,0.008426647245018737,-0.75
2011-07-01,0.009527683506578288,0.0012466876369043867,-0.6500005722045898
2011-07-04,-0.0019056361187576032,0.002966221242837852,0.0
2011-07-05,-0.006856665252956362,0.0009022711242330228,0.18999958038330078
2011-07-06,-0.006272606267604397,-0.008584777658985021,0.2800006866455078
2011-07-07,0.004194027262513167,-0.00669277491136433,-0.3900003433227539
2011-07-08,-0.019131562795760337,0.0022982488142557767,0.0
2011-07-11,-0.029013470089670257,-0.011318834701942171,2.439999580383301
2011-07-12,-0.005761925887996511,-0.011358938650533834,1.480001449584961
2011-07-13,0.00798952278132492,-0.005098694502251755,0.03999900817871094
2011-07-14,-0.03059614624608109,0.01898855271265032,0.8899993896484375
2011-07-15,0.01648945002082436,-0.005408117485858455,-1.269998550415039
2011-07-18,-0.019817662430386407,-0.002415040157063064,1.4200000762939453
2011-07-19,0.0036684027566040722,-0.0007902214443242794,-1.7400016784667969
2011-07-20,0.028028336111474372,0.004322792375369033,-0.11999893188476562
